user,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
hamiecod,0.026870155175736585,0.0,0.02199858958052656,0.018892774014629788,0.08476874297788958,0.0
Vesta-Nassone,0.05249753786597139,0.0,0.009877755728205349,0.04761051799385155,0.027829678932961052,0.006923923187830659
jaaymes,0.029372062895739032,0.05579848200976632,0.0,0.0,0.033224766836822656,0.0
UlverGuara,0.0,0.04669545998750271,0.0,0.0029317704367638605,0.004512609024685211,0.005401657431999008
VeoScript,0.08513740984189551,0.0,0.0003150573344542037,0.0098196437708038,0.006591785293932431,0.0
king101-bit,0.026908387403315935,0.0,0.0,0.05034493637600424,0.014667964980458548,0.0
thiagofreitascarneiro,0.04423159484275641,0.041770489143501406,0.001154047166680436,0.0011554537835971595,0.00776377864389639,0.002997507077708093
luisjeremias,0.015076683154848813,0.0041025856647786945,0.0,0.019949438442145393,0.00844988452519937,0.0
aindrila2412,0.0,0.0,0.0036295443915971962,0.11776888762845537,0.018106231370295153,0.001545357202776243
alibougarne,0.04564817460595945,0.011028738009457641,0.011952676290220399,0.031132181954872717,0.013109580482334456,0.0
AyseYuksel,0.008203737357958386,0.0,0.0,0.040791054767451825,0.021259350022944427,0.0
Muhammad-Osama-Qureshi,0.03347182769290039,0.0,0.0,0.022961050282261676,0.03357884138190441,0.0004504117970321321
khuonglnguyen,0.0,0.0,0.0005135106995573419,0.02046044463153447,0.00014461053017018977,0.0017170042289429922
adnanyangilic,0.0026337704313160607,0.0,0.008119353067482559,0.015771107568624074,0.01505120841836421,0.0
AteeqRana7,0.04255861068534682,0.0,0.003398175515240215,0.025832713374524488,0.05810276902758206,0.0
yurimds10,0.019436403478599058,0.0025346178762300164,0.012840881715715746,0.025406461121078642,0.030986230030298646,0.003968125043843621
yvan-ngoahitsi,0.06173773471557869,0.0,0.013390613036395424,0.0300339135355379,0.0,0.002220893709430934
FernandoLimas,0.007373400991602334,0.07516673995486088,0.0,0.0,0.0,0.01618851831531739
kmiqbal19,0.036741208489358225,0.0,0.0037804799018738727,0.00791815959167265,0.09566600981308647,0.0
ktkization,0.0026692581614496677,5.885743500776503e-05,0.00817730565590381,0.015722020694662345,0.0,0.0
Henrique-Miranda,0.008679631654264799,0.019675821449974314,0.005176093159176878,0.02527574933606488,0.0,0.0
JackieTreeh0rn,0.0,0.0,0.0,0.04177599703346095,0.0,0.0
goobemaster,0.00740581635828578,0.0,0.0,0.03944614516394024,0.004694897886379815,0.0003182481073494595
ankit25821,0.023548648955890275,0.0,0.0,0.03220302490079239,0.0,0.003334380709582903
ashfaaqrifath,0.01029511957472556,0.0,0.014013371519628318,0.061880522080836345,0.011533402481311147,0.0014910176870114665
Touseef-haider,0.05151479879857686,0.0,0.030438939788068223,0.01739153086594215,0.013545414070756687,0.0
Bornunique911,0.0,0.0,0.016513743476788835,0.08611320714392061,0.0,0.0
dellarosamarco,0.0059301492908946565,0.0012945346024328132,0.0,0.017526390359463885,0.0,0.0
elounimedamine,0.07430811435921837,0.0,0.009866415033489636,0.02469534156821623,0.0,0.0021639807431693605
queensk,0.02810913622116376,0.0,0.019357529584142896,0.03262249631232997,0.0,0.0008081488519745026
belomaxorka,0.0,0.00040376039919593306,0.00016544177771030463,0.012026544503290956,0.003158872089748233,0.0
Demul1,0.01294094359884247,0.0,0.0,0.011917203595166324,0.0,0.0
joelsonejr,0.023392631330554994,0.03167872552281659,0.012792586410222235,0.014372108795116273,0.030964638187574247,0.009146247204036218
shrushti2000,0.04960122804789343,0.0,0.0,0.03765359726640113,0.009634762622006618,0.0
Lukenoutte,0.05594880539473654,0.0031749988740639354,0.0,0.020356480378461106,0.0038495632734423016,0.0002613996131245282
LuizGustavoDiniz,0.015728999629333672,0.023694272992787476,0.011769266866878755,0.0007899786490683301,0.04638728487963367,0.0025360165395630447
EricksonSiqueira,0.022594458841879203,0.072795531177919,0.003855705129576446,0.0,0.048296072121689265,0.007661466338177237
mudu93,0.039401343564291195,0.0,0.010742325505187392,0.05490802886432336,0.07670811926358237,0.0
pjuszczyk,0.0007010902057380885,0.0016350738970223053,0.0,0.009902968588363922,0.003678656495618153,0.0
Navid-j,0.009237170635925714,0.0,0.0026923530357857105,0.012551652329402824,0.003797430010916395,0.0007438862472473563
ilk33r,0.005214044717738716,0.0,0.002594726757858139,0.04098352092213237,0.0,0.0
dogukanarslan,0.03825842361866212,0.0,0.008495769255977573,0.0,0.021545741122422385,0.0
omidPakshekar,0.028550766150277008,0.0,0.00450274617399548,0.0291668165615761,0.0,0.006949304355497837
dropihs,0.004461222530349496,0.01616161933606628,0.04674116354538232,0.0037445997732374683,0.004355404887532837,0.026839235331104425
tweenietomatoes,0.0211054080059206,0.0015777550927581628,0.0,0.03771939019260412,0.0,0.0
Naween-Pasindu,0.0,0.0,0.0,0.03585380435992166,0.02848831365597869,0.0
Ckm54,0.07219130856888473,0.0,0.011594564617781055,0.04471476263937574,0.03206298639036956,0.0
JheniferChrist,0.0,0.10822724422122448,0.0,0.0,0.015475677214081296,0.0
juliobaccin,0.0,0.06005045084254238,0.0,0.0,0.12230227480134795,0.0
CryptoKstar,0.0011913011223799873,0.0,0.06539936844752303,0.001891112515039345,0.0,0.0
bsnoor,0.0,0.0,0.0,0.06919786691910101,0.0,0.00011041067276598807
slima96,0.0,0.05597644598640979,0.0,0.006471209217814998,0.0,0.006918550942126176
FelipeBelloDultra,0.07229350271756943,0.0727143901648207,0.0,0.0,0.0,0.0
ktquez,0.02027431576346783,0.0,0.0020921567310185365,0.015071147934765721,0.03628037966493798,0.01330871050296102
MarkusEicher,0.0,0.0,0.019899848818035696,0.09034792151503696,0.023827680462251283,0.0
elh-art,0.055504060519780345,0.0,0.033715634058977415,0.0,0.04152491710796787,0.0
swift1719,0.03990855509397002,0.0,0.0,0.03589830806255699,0.02165587961506807,0.0
Errytagedesign,0.07388854594219722,0.0,0.012173308036891036,0.02429240797755483,0.017635214201278785,0.0008986799272170858
erenkulaksiz,0.09347613844193997,0.0,0.00021320990683104782,0.019119079926743523,0.0,0.0
saifurrehman4114,0.0,0.0,0.0,0.06093733419739565,0.001216825718434606,2.0995579459586994e-05
PaulaSena,0.004502756829745703,0.10055256928419708,0.018832018791731,0.01667343381069997,0.027067973147855477,0.017095175152498285
IvanShavliuga,0.05328879740043788,0.0,0.0,0.008124046171127126,0.007313647326979097,0.0
whiz25,0.05869859746119822,0.0,0.0,0.02049110646881715,0.0,0.0009165156740433758
LeaveNhA,0.0,0.00033906525674934807,0.001235007742256051,0.028540424079630655,0.0028545313209321138,0.0
Rastrian,0.001580508035735878,0.002241542366025682,0.012113971384351782,0.04464142010555026,0.0,0.007531311543837537
eligustavo,0.007083508449978325,0.0,0.0,0.016835735619178453,0.011270938450356347,0.010863673381632561
israelsantana01,0.040828041929232436,0.013812263099830606,0.0,0.026615848227122065,0.019417962662115203,0.0
YasinBlackhat,0.0028465439903984815,0.0,0.0,0.028849736771071405,0.004752581030953396,0.0020631822077001086
amitntrivedi,0.09960451845528516,0.0,0.0,0.0,0.0,0.0
walison17,0.022458480868949065,0.012258113237347821,0.0004026488682978138,0.041456763112902834,0.0,0.009649532115204777
AKhatabdev,0.034390937960659534,0.0,0.0,0.00865748560424068,0.04213715815121569,0.0
indeshan,0.0,0.0,0.0,0.037236564597268894,0.0,0.00043548159239436093
0x1881,0.011317128862911374,0.0032467000884718613,0.0,0.029529391822895594,0.011734838402552197,0.0
ArturRod,0.013883615913763622,0.0,0.0,0.018689168284458223,0.0013926394599442441,0.0
jonasmachados,0.06768269414784135,0.0346506717227408,0.0018865029967463415,0.025425510050072694,0.03663582958869343,0.0008162395639044875
jeovanedossantossantos,0.02039107056905121,0.07755388887473255,0.0001890287925009056,0.0,0.004335657593998346,0.05099319335131639
xZAYEDx,0.015811252380271364,0.0,0.034387654402438676,0.005897098909174829,0.010653122094548483,0.0005867132159628202
minguinho26,0.0,0.0,0.021988946302593328,0.04412251257266158,0.0,0.0
AngelinaAngel,0.0038153358997840303,0.0,0.0,0.03678619136539138,0.034016051993060646,0.0
maesterzak,0.04923975906283696,0.0,0.000265694664756306,0.04925514771460956,0.04017302190555114,0.0022794392774130733
rezaaskary,0.0,0.0,0.0016598986201077353,0.0551739081723504,0.0,0.0
ikbakk,0.03137501305248814,0.0,0.027621826957709712,0.025234559795208982,0.008565844855020273,0.0034704618955716236
Scemist,0.011940345106149504,0.01380104019171885,0.0,0.009589627113062322,0.037272606996962526,0.0015494704661509933
zyk0615,0.01617135728207458,0.0,0.020279754015242152,0.03975707352598997,0.00308097812059631,0.0
quavo19,0.0509082525069557,0.0,0.0017720272270254208,0.02192461515986701,0.052539415566749764,0.0
devchimpa,0.0,0.006839243814627764,0.03246611787360038,0.01031478002358661,0.0,0.043528512951490725
dman82499,0.0,0.0010604394099944672,0.0,0.05238458938273711,6.041764309629812e-05,0.0
cryptoradar-co,0.00043604040623988397,0.0,0.0,0.004006048984810509,0.00021070115828500822,0.0
Amadeo-Frontend,0.0023133557000308246,0.08947894016527835,0.011016859708869443,0.0005962155640159109,0.057312415499787064,0.0
SamanPradhan,0.023701280626758716,0.0,0.0,0.02252329470564234,0.006194581295898239,0.0
Renato15767,0.0,0.05840690823249978,0.0,0.0014509537394991918,0.019287936617268766,0.026062122302073196
rwietter,0.031859028738218644,0.0,0.0,0.04898485382452082,0.0060029822469538354,0.00033104238032051356
Shanan93,0.0,0.0,0.0,0.10111989683954269,0.002347147374890099,0.0001849491762477129
n0ise9914,0.011244673335143753,0.0014294446950377188,0.0,0.048270620082354526,0.0,0.0
bestmahdi2,0.0,0.0,0.021571265485259793,0.09390891811213718,0.0,0.0017224155059642665
orivelton,0.057339192887408005,0.0016938252776341276,0.009425401470097731,0.019692448533842492,0.014238446939574522,0.001417766292558102
alishi973,0.06898664489027101,0.0,0.0,0.020135119492741098,0.012969961908610696,0.0
Ariadne3512,0.0,0.003092359930740346,0.009705691442335998,0.04759036883292612,0.0,0.0029343678756122756
zengqingfu1442,0.0,0.0,0.0005969189464883143,0.06446366244600543,0.0,0.0
dav4thevid,0.03784663118748635,0.005776283260346563,0.0,0.024901989910589603,0.0017220470509631638,0.0
bottlehs,0.0365735111535684,0.0,0.0039998810198917534,0.07024723521366469,0.025394932629860846,0.0
AlexPNO,0.0,0.02427005259319026,0.029156499801282956,0.024170429693116193,0.028695056188283583,0.007500089455050686
haneyume,0.01739026355026256,0.0,0.0,0.030719924833827048,0.015702045553551598,0.0
GabrielBraguin,0.043249347032077945,0.0,0.045006198046340505,0.0063754873336348645,0.0,0.001317935946815034
byronzhu-haha,0.0,0.00043985624706656466,0.0,0.04575445187478475,0.0,0.0
LuisCSGuimaraes,0.0,0.018944170063780984,0.0,0.009511995685849556,0.0,0.01669466940355259
erickgtzh,0.0163216392023144,0.0,0.0,0.035735714262846816,0.014824118267760512,0.006139354379881191
dschulz,0.010232517479367308,0.007324162972989959,0.0,0.056059314057377616,0.0014730034812020126,0.0
d-fal,0.01627563174542589,0.0,0.0,0.03587515789015656,0.0,0.0
karad,0.02508037719532907,0.0008472808003080671,0.0,0.035903977093654255,0.006973014614810382,0.0
lubry,0.0,0.0,0.0,0.06717144447500942,0.0,0.0
MardonisAlves,0.01681295446327449,0.004775010005996257,0.0,0.03423988370926131,0.002714691143901969,0.0
di3goleite,0.011756535661772208,0.008615753280577737,0.0018173599865815902,0.05580297472031147,0.009450978223313764,0.034162780304848275
kdgyimah,0.05561185380586615,0.0,0.009146023824857175,0.04442889335242571,0.0390823815764259,0.0
chrisbarnes2000,0.016065321366223434,0.0,0.0038986952147357845,0.017780676172693993,0.01432992534907813,0.0
Remysonrodrigues,0.0013763667436209497,0.08813252394360857,0.013750637517840666,0.008715293129452946,0.0,0.06347548094279772
efemevlut,0.045604014637479956,0.003724080547733446,0.00795215910418671,0.0,0.0,0.0
charanquartz,0.023754290122123413,0.0,0.007194860994770398,0.03718979715615883,0.05097491833502909,0.0
Gabriela22204,0.020724138068088146,0.019084789731089954,0.0,0.01743337419631558,0.06436631776918714,0.002017464104218414
LariSantin,0.006009197798940023,0.0,0.0,0.020885916361475996,0.0,0.006372965308977996
oli-moreau,0.0007942382354767061,6.850157036313025e-05,0.0,0.010405045954613796,0.0,0.0
maligaurav947,0.07417340489178388,0.0,0.030805018784207973,0.01849658414989093,0.01690928243268581,0.0
mehribanko,0.08322958597304952,0.0,0.0,0.0,0.03666537486397485,0.00031625891589566235
andersontrkz,0.017764978409463703,0.032651902724066525,0.0,0.014971764215857022,0.0005431504213427451,0.017065670114319084
web2ls,0.038228250109856664,0.0,0.007495952306859949,0.029219869835237115,0.014146173508832599,0.0028381556017928944
gagermaniac,0.026355834682412916,0.002853906653647622,0.01509533373393208,0.041241223306071606,0.0,0.0
bashar0091,0.024915401585423765,0.0,0.0,0.0,0.015777296523236176,0.0
GeauxWeisbeck4,0.005963490305639617,0.0,0.0023799651742752834,0.08763971781333249,0.029781048242706464,0.0
samueldata,0.01921060903912796,0.0009199858339386708,0.02165683072517991,0.04228441341554992,0.0,0.007641476865735993
sthevanbello,0.01412284399630377,0.042230785360812394,0.0,0.023115842837353406,0.01657076354241696,0.013173123587243854
Fatemeh-Emadi,0.0,0.0,0.2602434898008996,0.0,0.0,0.0
Rodriguesss,0.005849770072831855,0.07123234273769068,0.0013713370697099555,0.0,0.02253836948635617,0.0
021Mgk,0.0065464341606454104,0.005346092250134713,0.05126946606038037,0.021918264961712643,0.0,0.0
mirjr,0.0058619456931035775,0.0,0.022572387711815876,0.021158456527562687,0.009289163682857171,0.0
winterrdog,0.024326614167284818,0.0,0.014667733656982889,0.06590412371214062,0.0036912039452241473,0.0
jdcanete,0.0,0.00201420749607886,0.0,0.03268422952524919,0.0024363871719411696,0.0
brunobgr,0.00980380225159777,0.03585306730396402,0.0,0.012225857885629061,0.0,0.0
Dulon18,0.03813796473363247,0.0,0.02313811384179753,0.02384258190527205,0.004524185326966028,0.0
jaymesC,0.05933541835807781,0.0,0.0,0.014444621765557225,0.011986823253512894,0.0
bagasstrongman,0.02027539839242626,0.001074183034617439,0.005446153642159022,0.10398791670090894,0.0,0.0002357370358222296
ah-nemati,0.03596061161389009,0.0,0.0,0.0,0.0,0.0
sieleemmanuel,0.06539913973674501,0.0,0.0,0.027495318383897654,0.0,0.0
Harshal0902,0.04514130129044549,0.0,0.0,0.04621627478544116,0.030161548486506373,1.8746119825935002e-05
SonGorLick,0.004032171037419313,7.236769656716534e-05,0.00799713075365744,0.07906362771473982,0.0008717666913496324,0.0
kaoutharElbakouri,0.03229808730930822,0.0,0.0,0.039896968118438896,0.08292642881010183,0.0
babaie774,0.04913847977480046,0.0,0.0,0.015089487047431942,0.013305620132335483,0.0
YasinRezvani,0.021684147032456032,0.0,0.006862676104718428,0.05243706555951633,0.0,0.0
WilliamSilveiraF,0.002803852545355162,0.010806062029296754,0.01918425799555719,0.039673341735942974,0.0,0.013090963528754855
chrislucas,0.0003881266568662845,0.03134531504130675,0.0,0.030864065530460952,0.002693871797522397,0.06089747035800283
luckyr13,0.008243307882789647,0.0,0.006930459013712936,0.029936802183382228,0.0,0.0
joesuf4,0.0,0.0002110717597842781,0.0,0.02340099252202602,0.00024710510141691974,0.0
YBiryukov,0.0,0.0,0.0,0.02539977967518687,0.0009838890444993104,0.0
d4rkn3m3s1s,0.025477362445266487,0.0,0.06705326629699651,0.010340586107742303,0.017962749633714192,0.0
ademduran,0.0,0.0,0.0,0.0,0.0904698268097408,0.0
mathstylish,0.0,0.0,0.0,0.037372279506737584,0.0,0.004156548354002037
mariamourie,0.014754256825624092,0.10790123966930289,0.0018268995532521946,0.007033478415416766,0.0,0.012878992757480496
siavashsk,0.054709570838188455,0.0,0.0,0.0,0.0011469960139011426,0.0
fanishah,0.012697676386302797,0.0,0.0,0.0036467021088465753,0.004947352161634614,0.0
BiologyTools,0.0018189900555388825,0.0,0.008679689796390052,0.034060575824277364,0.0,0.0
DennisRono,0.021689262010347994,0.0,0.010617574407586948,0.02562985935675983,0.06294819300949038,0.0
FilipeVMartins,0.016871856406264728,0.034984090438374846,0.0,0.004207774995259228,0.04703364641940926,0.0
mjlee34,0.0,0.0,0.0,0.023817070205724124,0.0,0.0
sajjadali54,0.0426851766071368,0.0,0.011022242778056059,0.07204263237232089,0.0040962035610274256,0.002246147227452892
Psianturi,0.03330305934511877,0.0,0.016020440438874437,0.04126338099493649,0.009115449645019055,0.0021700907496963666
sakkke,0.0021171030693560708,0.0,0.007150931221187254,0.030047252983532412,0.009372350224054365,0.0
prxncxss03,0.03890068631858394,0.0,0.0,0.01902931426873364,0.02397100569694767,0.0
rt-hamilton,0.0,0.0,0.0052194126585405985,0.041217486386161246,0.0,0.0
amberrdaviss,0.051741128598426514,0.0015656407360598213,0.0,0.024161827604288366,0.0,0.015402538566677521
mervesozkesen,0.05081328856125769,0.0,0.0,0.007520188839320147,0.05646326356764666,0.0
NishaJoshi666,0.0006375771955771125,0.0,6.445637936657282e-05,0.00497665380804151,0.0046550923606531605,0.0007213585006028481
tjennt,0.0029648688936895684,0.00014017351253624088,0.0,0.02735161483035091,0.025372053407530328,0.0
nergizozgeerdagi,0.00246026717630643,0.0008145151704088249,0.0,0.01826764740766827,0.002738405834265269,0.0026747448766434256
adi-s,0.004052797475883621,0.0008137927698670051,0.0,0.04161443235452867,0.003612038246334905,0.0
ruchi2ch,0.0006599420413004043,0.00708245271637502,0.005438030801643048,0.04697428553140757,0.0,0.0009719443236195327
Geovane33,0.0009862372310932314,0.0010702848399363827,0.020385369940182984,0.006736465373486826,0.0012009027200108307,0.03231566909021217
gmm9,0.0,0.11276420555050778,0.0,0.0,0.022629979402590705,0.0
juninmd,0.025570753787036073,0.019076535902199158,0.0009224250929127793,0.03514513789685452,0.004891734169849429,0.012667526340758866
Tonybsilva-dev,0.055095493539019665,0.03430977594692542,0.0010642966460402573,0.015107270441547234,0.0,0.0
natanaeldeveloper,0.0067018687139929,0.05331906296168535,0.0006149486936710771,0.0,0.051551397524282026,0.014004920032716393
TheusNco,8.15522477884911e-05,0.013252514153675328,0.0,0.005356104890167102,0.009880378228747471,0.026094330356373346
DouglasVarollo,0.0,0.09553435869662173,0.0015939316265708781,0.0,0.0,0.0
Brenerr,0.009099226152553392,0.08592101372390884,0.0,0.0,0.0,0.0
jacianeoc,0.0007001471778471367,0.03327964594777761,0.0,0.015941818063925108,0.024574153208988543,0.03340140127782596
venuziano,0.008006743618069294,0.0051799980742766455,0.007272936825787612,0.021759588070562382,0.004767244724474439,0.0032096334686750848
reimon,0.061490867079600095,0.022234789409653035,0.0,0.016832473165724064,0.0,0.005797931416413692
MatheuSilvaSant,0.019505652297188432,0.020831204086075333,0.0,0.0025662065170604853,0.0,0.006335586410135542
rafamatia,0.005156002360033894,0.05267967605101931,0.0,0.024062618719271667,0.00732225865529956,0.02253295907701436
elizeubarbosaabreu,0.0,0.028987394010239434,0.0,0.023232249319497644,0.00588443653783193,0.03141757660199279
kanyijoshua,0.009586072622239275,0.0,0.09004196287981248,0.006011852521849762,0.0,0.0
filipevsco,0.008965276187423913,0.020212560416456967,0.0,0.023712265959003394,0.0,0.01637245639188404
motloch,0.005620948680495955,0.0,0.0,0.036807163949489616,0.009931570168340415,0.0
prateekralhan,0.012742440650070172,0.0,3.553748960540766e-06,0.055517397065286696,0.0001855418162765473,0.0
hmjatt,0.057718962205428825,0.0,0.00267718579777585,0.0325500923285766,0.03715420950439983,0.0
juanlucasl,0.030646857837151084,0.00020510460594419782,0.0015064069750987364,0.03535975977138434,0.012642556191972678,0.0
oscarmmi,0.0,0.0,0.0,0.08434000822675386,0.07165097557937515,0.0
jesussantana,0.0,0.0,0.01064815144079919,0.12112235131211357,0.0,0.003110998529059298
mahdi1280,0.006539246006881802,0.0025076830370443976,0.016605250763166074,0.02200879416592928,0.01254381675612215,0.0018375922717918168
Nyandago,0.05010920181457147,0.0,0.01628472017910381,0.047701403771291055,0.0,0.0
KattsonBastos,0.0,0.0,0.006819075030773484,0.03449336886033708,0.0,0.006807542774110535
LuannMateus,0.03795466899012699,0.05574983925023353,0.0,0.004379141192423349,0.005090092436723206,0.0
medaminefh,0.0592220461938978,0.0,0.0,0.045046348558835575,0.02250850131608298,0.0010693763480729664
gustavonvp,0.028958175155548015,0.03431839259215221,0.01458925549198459,0.03683711011395704,0.0,0.0
Arianess,0.0,0.10729650238988792,0.0,0.0,0.0004269284852336499,0.0
tostechbr,0.0008937037231214998,0.00875351821901266,0.0,0.02608165982382886,0.05193507653773027,0.010002603641305924
matheus-mf,0.0,0.0,0.0,0.029487060904847043,0.006503681955687653,0.0071687167979580255
ljlm0402,0.02366242021841666,0.0028365053511770115,0.010737081747898539,0.005124094206710578,0.003420694571447016,0.0
brendanmurty,0.020176227736774823,0.0,0.011531123964177251,0.03456474869406602,0.03722104079092006,0.0
bmpschneider,0.03511060736254563,0.014994596929768423,0.0,0.0,0.0,0.0
kijimaD,0.00451147666056399,0.0,0.007578416742728591,0.04437739738761033,0.004567027730056001,0.0
hgunay,4.4740356437085456e-05,0.0012426959623909276,0.012157814542866357,0.026320776137228916,0.0010155466923320881,0.0
kdmoreira,0.02350315277952265,0.00933134659262245,0.0036959346353427802,0.04498672383272409,0.011362544812996606,0.004150257152693409
tfeliperibeiro,0.0,0.0,0.0,0.016515055622112175,0.0,0.010777681125719809
Rodrigoxalmeida,0.003980958776833246,0.032217848560414875,0.0,0.0,0.0,0.0
leandrosimoes,0.047651876951218364,0.0,0.008820230676253052,0.03142059678901375,0.022788840722448106,0.0
SOHELAHMED7,0.020991021429308507,0.0,0.003926566724627019,0.06088956519470213,0.002078843248228944,0.0
IslamHeggy,0.005266269480428243,0.0,0.014715764208507596,0.0475093984541349,0.0,0.0
1995parham,0.0068034773818323345,0.00046348571276804004,0.0014564013327961602,0.05285140371270855,0.0,0.0
sarahemmendorfer,0.005868252368223367,0.0,0.0,0.01644883627959842,0.02398193208394557,0.0019332215121624762
brunopazitto,0.0,0.031763119388402254,0.0,0.0020672130005845897,0.0,0.07067974615361786
Marilui143,0.00016388142193809145,0.0,0.0,0.002847980034341818,0.0,0.0
Paferreira982,0.0,0.01649684147123358,0.0,0.0018554071430269162,0.022434066583108158,0.012918347906435075
merilyncris,0.0,0.0,0.0,0.03634091343035884,0.0,0.005386837294122968
maiagripp,0.004274962206910874,0.08192938122129523,0.011689025949606496,0.001642629234752007,0.06404117426773959,0.019690363652964525
fatimachine,0.0,0.0,2.149735503700728e-05,0.001020484464652944,0.039962194499506255,0.0
nathalianutri,0.0,0.052487099438638316,0.08467865193521736,0.0,0.01142295900697377,0.0731685692734279
Angelamutsumi,0.006171953775749227,0.07784601799856013,0.0,0.0,0.045075800999770314,0.0
FernandaMoura,0.00044776174393703326,0.01940066004648442,0.0,0.004515016824431403,0.0,0.0
thaisminas,0.02376592965545715,0.06940859410813521,0.0001904738486613754,0.0,0.0,0.0008854993324196952
maykon-oliveira,0.010428324576028955,0.03905715448335243,0.0037034594700957836,0.03483324494038552,0.0069185032651085925,0.006898773288502013
deniseschirmer,0.013890580530768594,0.09907834387588399,0.0,0.0,0.025663086537182498,0.0
Emerson26061985,0.0,0.0438093403166896,0.0,0.0009915150406524828,0.005557404195746146,0.0007736818902872962
gizele233,0.0,0.06832208863856737,0.0,0.0,0.0029148320850705387,0.010933596505625339
ceofast,0.0,0.0,0.021823795700195634,0.057724512384512976,0.0,0.0
RafaelLSilveira,0.02925719426165288,0.045633273068238965,0.0,0.00783510863236859,0.0,0.0
GregorFabjan,0.0,0.0,0.0,0.037285895108843496,0.01150358142478749,0.0
enesmaster,0.027120666516471253,0.0,0.0,0.03666338160470202,0.0,0.002082043826482255
Valmario,0.0,0.03643886759407157,0.007499916067449365,0.0008331583213128943,0.01435624592520827,0.045473360989560396
minionstar,0.03203369477937663,0.0,0.0,0.002642859868272528,0.03268969215009304,0.0
Rhaniacris,0.0,0.0,0.2602434898008996,0.0,0.0,0.0
fndcaique,0.026746514850257103,0.0046388379300358355,0.0,0.011252735896802679,0.01508464313188558,0.027939965730431806
sauloveigr,0.04627442408201774,0.03947883818787596,0.018738194038498357,0.0,0.09413566486774652,0.001283202609917889
henrique-roldao,0.01027102467898643,0.03843127655201361,0.0,0.0,0.03411586653278909,0.04572396360812023
NikolasCaldeira,0.0,0.05821430531021073,0.009162086210936211,0.0,0.0025269452514466804,0.029348837676520714
viniciusnunhez27,0.00816223453616286,0.03527074959049657,0.004304832880321088,0.0,0.00040251884079636405,0.043363906426716274
lukas1013,0.04790508333434382,0.008130688245155395,0.0,0.0,0.007673443765385749,0.0
husniababaeva,0.016100928956961722,0.0,0.07914796267055908,0.004359294582493534,0.008994205734327352,0.0
carllosrene,0.014960536077726797,0.047827695484105,0.0,0.0,0.0,0.0
brazilianscriptguy,0.0,0.0,0.0153924058596254,0.02015782640558316,0.0,0.0
guanlinz,0.0025469734125061526,0.00012535033459188467,0.0,0.06396231010808778,0.0,0.0
yevheniiairapetian,0.09449303994978213,0.0,0.0,0.0021180829471896304,0.01261049206000235,0.0
robbycarter,0.04543130010979374,0.002741297096943594,0.029129449545859634,0.02799073842203924,0.007161629628689427,0.0
morevo,0.03082144538169621,0.0,0.00549749326107919,0.00041258037375985375,0.07693407488076963,0.0
wellington-tinho,0.0237797390922119,0.03608086995217071,0.0018821758691853375,0.0021133599183592593,0.0,0.05381999271419572
Lovely-Ruby,0.0,0.0,0.0,0.018805167432175196,0.0013082007616070533,0.0
legeannd,0.05163104752311163,0.09845199904665143,0.0,0.0,0.0,0.0
gabrielrmsantos,0.04671588644579708,0.02000655864892578,0.0,0.009381176950621073,0.01726919199093357,0.00690047487581268
enivaldoqueiroz,0.008234723533880758,0.08511344810122333,0.0,0.024660641332934916,0.04397231015791941,0.03935693909757458
Alyssonmach,0.0,0.007569451585043775,0.006268536258102058,0.051508227766568396,0.0,0.08106055444448826
junicola,0.031510439522467966,0.00019565526182902882,0.00624675964256587,0.020922971915361462,0.027562178838829405,0.006233015393872916
Queiroz-Dv,0.0,0.07957142918477293,0.0,0.0,0.0,0.023061082871843427
iagokrt,0.06478462499709615,0.009085316806541939,0.002287290540831978,0.008424125823964224,0.03187172964725766,0.0013907112177067682
andressansantos,0.0,0.035933370533036295,0.011206739549736729,0.0058201667948147365,0.0,0.05646735836447918
mahdipakravan-dev,0.03147610961326601,0.0,0.0,0.022971250033032433,0.013956642372735166,0.0
jpm1996,0.0,0.0560341843164027,0.0,0.0,0.0,0.0
Tiagovcdbr,0.001347628554259696,0.12296967087990653,0.005412336534295287,0.0,0.0658732436818414,0.0
goldfishlaser,0.0073046388323629976,0.0,0.012516215164476685,0.03711466536947752,0.009861060039825974,0.0
HamzaAnis,0.016107683220437184,0.0,0.0076038189296201274,0.08109259303741106,0.0,0.0
Brillianttyagi,0.0,0.0,0.003663251895831805,0.11615828776056912,0.004466516067992885,0.004093499313924679
jarbasmferreirajr,0.0,0.010969863612799367,0.0014622521628060866,0.012322918377019322,0.027231418437865296,0.0275610530684571
Anajaraa,0.0,0.033284274366830305,0.025820610758588377,0.0,0.09529455853715202,0.002543851780522815
T-stoilov,0.0072100530416140075,0.002125577514370454,0.016365305952265746,0.04244053092686585,0.0,0.0
P0sseid0n,0.01122458089481636,0.0959710195101934,0.00044191201439425356,0.007026422313393601,0.011772801497715986,0.004449871632002232
thomas-niko,0.05423341362895432,0.0001428709356664954,0.0,0.0,0.0,0.0006406155493612325
juan-formoso,0.04904208655488655,0.05918987814858996,0.0,0.01526002815738885,0.047710337012496315,0.02588900836080036
Maximos007,0.0006376003309210435,0.05550375020825712,0.0,0.0006733453982860989,0.010089203509317978,0.0
lucas-salves,0.0,0.004985518712477767,0.0,0.015265337953414006,0.03943737845062673,0.004449598882622273
